Mon-Yr,county,price
Sep-2012,Los Angeles,373020
Oct-2012,Los Angeles,364810
Nov-2012,Los Angeles,337080
Dec-2012,Los Angeles,367400
Jan-2013,Los Angeles,349720
Feb-2013,Los Angeles,337630
Mar-2013,Los Angeles,340890
Apr-2013,Los Angeles,361630
May-2013,Los Angeles,365990
Jun-2013,Los Angeles,403760
Jul-2013,Los Angeles,421350
Aug-2013,Los Angeles,444950
Sep-2013,Los Angeles,459010
Oct-2013,Los Angeles,447130
Nov-2013,Los Angeles,405470
Dec-2013,Los Angeles,439830
Jan-2014,Los Angeles,423570
Feb-2014,Los Angeles,389080
Mar-2014,Los Angeles,395660
Apr-2014,Los Angeles,406750
May-2014,Los Angeles,411640
Jun-2014,Los Angeles,435950
Jul-2014,Los Angeles,461290
Aug-2014,Los Angeles,474640
Sep-2014,Los Angeles,486030
Oct-2014,Los Angeles,477600
Nov-2014,Los Angeles,434070
Dec-2014,Los Angeles,464650
Jan-2015,Los Angeles,441610
Feb-2015,Los Angeles,419260
Mar-2015,Los Angeles,419370
Apr-2015,Los Angeles,427010
May-2015,Los Angeles,432570
Jun-2015,Los Angeles,473290
Jul-2015,Los Angeles,490360
Aug-2015,Los Angeles,492360
Sep-2015,Los Angeles,517750
Oct-2015,Los Angeles,509570
Nov-2015,Los Angeles,457870
Dec-2015,Los Angeles,502750
Jan-2016,Los Angeles,480950
Feb-2016,Los Angeles,444410
Mar-2016,Los Angeles,441700
Apr-2016,Los Angeles,457180
May-2016,Los Angeles,467290
Jun-2016,Los Angeles,502190
Jul-2016,Los Angeles,513700
Aug-2016,Los Angeles,520400
Sep-2016,Los Angeles,550705
Oct-2016,Los Angeles,536760
Nov-2016,Los Angeles,487060
Dec-2016,Los Angeles,522520
Jan-2017,Los Angeles,509130
Feb-2017,Los Angeles,470200
Mar-2017,Los Angeles,465810
Apr-2017,Los Angeles,480230
May-2017,Los Angeles,492040
Jun-2017,Los Angeles,548220
Jul-2017,Los Angeles,566240
Aug-2017,Los Angeles,570720
Sep-2017,Los Angeles,606110
Oct-2017,Los Angeles,580360
Nov-2017,Los Angeles,530920
Dec-2017,Los Angeles,577690
Jan-2018,Los Angeles,564100
Feb-2018,Los Angeles,527280
Mar-2018,Los Angeles,528980
Apr-2018,Los Angeles,528540
May-2018,Los Angeles,536940
Jun-2018,Los Angeles,586090
Jul-2018,Los Angeles,597520
Aug-2018,Los Angeles,607490
Sep-2018,Los Angeles,634680
Oct-2018,Los Angeles,614500
Nov-2018,Los Angeles,553940
Dec-2018,Los Angeles,588140
Jan-2019,Los Angeles,566010
Feb-2019,Los Angeles,541390
Mar-2019,Los Angeles,525520
Apr-2019,Los Angeles,544170
May-2019,Los Angeles,539480
Jun-2019,Los Angeles,599680
Jul-2019,Los Angeles,611230
Aug-2019,Los Angeles,627690
Sep-2019,Los Angeles,663110
Oct-2019,Los Angeles,647900
Nov-2019,Los Angeles,594840
Dec-2019,Los Angeles,641340
Jan-2020,Los Angeles,617520
Feb-2020,Los Angeles,580690
Mar-2020,Los Angeles,567910
Apr-2020,Los Angeles,565170
May-2020,Los Angeles,553710
Jun-2020,Los Angeles,619320
Jul-2020,Los Angeles,660340
Aug-2020,Los Angeles,692630
Sep-2020,Los Angeles,766010
Oct-2020,Los Angeles,745080
Nov-2020,Los Angeles,673310
Dec-2020,Los Angeles,660000
Jan-2021,Los Angeles,697660
Feb-2021,Los Angeles,664120
Mar-2021,Los Angeles,668220
Apr-2021,Los Angeles,718440
May-2021,Los Angeles,725680
Jun-2021,Los Angeles,796120
Jul-2021,Los Angeles,809750
Aug-2021,Los Angeles,830070
Sep-2021,Los Angeles,886050
Oct-2021,Los Angeles,848970
Nov-2021,Los Angeles,769500
Dec-2021,Los Angeles,826500
Jan-2022,Los Angeles,800960
Jan-2008,Madera,247726
Feb-2008,Madera,275000
Mar-2008,Madera,250000
Apr-2008,Madera,226785
May-2008,Madera,231249
Jun-2008,Madera,221875
Jul-2008,Madera,211905
Aug-2008,Madera,185833
Sep-2008,Madera,174705
Oct-2008,Madera,175999
Nov-2008,Madera,167500
Dec-2008,Madera,160000
Jan-2009,Madera,170666
Feb-2009,Madera,163636
Mar-2009,Madera,142857
Apr-2009,Madera,142000
May-2009,Madera,126363
Jun-2009,Madera,151818
Jul-2009,Madera,149375
Aug-2009,Madera,145000
Sep-2009,Madera,138823
Oct-2009,Madera,144666
Nov-2009,Madera,159285
Dec-2009,Madera,132142
Jan-2010,Madera,140667
Feb-2010,Madera,160000
Mar-2010,Madera,146000
Apr-2010,Madera,145830
May-2010,Madera,140910
Jun-2010,Madera,135555
Jul-2010,Madera,146666
Aug-2010,Madera,142500
Sep-2010,Madera,141670
Oct-2010,Madera,140000
Nov-2010,Madera,129000
Dec-2010,Madera,143080
Jan-2011,Madera,146150
Feb-2011,Madera,149230
Mar-2011,Madera,133530
Apr-2011,Madera,135380
May-2011,Madera,116670
Jun-2011,Madera,122000
Jul-2011,Madera,92500
Aug-2011,Madera,128750
Sep-2011,Madera,125380
Oct-2011,Madera,132500
Nov-2011,Madera,103330
Dec-2011,Madera,106000
Jan-2012,Madera,113750
Feb-2012,Madera,103330
Mar-2012,Madera,125000
Apr-2012,Madera,137500
May-2012,Madera,124290
Jun-2012,Madera,128890
Jul-2012,Madera,118330
Aug-2012,Madera,127500
Sep-2012,Madera,120000
Oct-2012,Madera,140000
Nov-2012,Madera,113330
Dec-2012,Madera,144290
Jan-2013,Madera,98330
Feb-2013,Madera,130000
Mar-2013,Madera,136000
Apr-2013,Madera,170000
May-2013,Madera,142000
Jun-2013,Madera,150000
Jul-2013,Madera,175710
Aug-2013,Madera,170000
Sep-2013,Madera,190000
Oct-2013,Madera,153330
Nov-2013,Madera,160000
Dec-2013,Madera,200000
Jan-2014,Madera,200000
Feb-2014,Madera,172860
Mar-2014,Madera,206670
Apr-2014,Madera,214060
May-2014,Madera,223210
Jun-2014,Madera,206250
Jul-2014,Madera,211110
Aug-2014,Madera,213890
Sep-2014,Madera,207500
Oct-2014,Madera,210420
Nov-2014,Madera,236360
Dec-2014,Madera,212500
Jan-2015,Madera,245000
Feb-2015,Madera,217500
Mar-2015,Madera,198750
Apr-2015,Madera,222500
May-2015,Madera,222060
Jun-2015,Madera,199000
Jul-2015,Madera,215000
Aug-2015,Madera,211500
Sep-2015,Madera,218480
Oct-2015,Madera,202500
Nov-2015,Madera,220000
Dec-2015,Madera,228500
Jan-2016,Madera,227500
Feb-2016,Madera,219920
Mar-2016,Madera,219500
Apr-2016,Madera,215000
May-2016,Madera,213500
Jun-2016,Madera,230380
Jul-2016,Madera,233000
Aug-2016,Madera,245000
Sep-2016,Madera,240000
Oct-2016,Madera,225000
Nov-2016,Madera,216950
Dec-2016,Madera,237500
Jan-2017,Madera,237500
Feb-2017,Madera,230000
Mar-2017,Madera,239000
Apr-2017,Madera,240000
May-2017,Madera,249000
Jun-2017,Madera,274900
Jul-2017,Madera,279250
Aug-2017,Madera,263500
Sep-2017,Madera,269900
Oct-2017,Madera,251980
Nov-2017,Madera,245000
Dec-2017,Madera,239000
Jan-2018,Madera,275000
Feb-2018,Madera,255000
Mar-2018,Madera,265000
Apr-2018,Madera,244000
May-2018,Madera,259000
Jun-2018,Madera,268000
Jul-2018,Madera,250000
Aug-2018,Madera,254900
Sep-2018,Madera,282500
Oct-2018,Madera,254950
Nov-2018,Madera,265000
Dec-2018,Madera,263000
Jan-2019,Madera,260000
Feb-2019,Madera,259000
Mar-2019,Madera,265000
Apr-2019,Madera,271950
May-2019,Madera,270000
Jun-2019,Madera,291250
Jul-2019,Madera,297500
Aug-2019,Madera,279000
Sep-2019,Madera,276500
Oct-2019,Madera,299950
Nov-2019,Madera,295500
Dec-2019,Madera,285100
Jan-2020,Madera,334790
Feb-2020,Madera,285000
Mar-2020,Madera,285000
Apr-2020,Madera,306500
May-2020,Madera,297500
Jun-2020,Madera,300000
Jul-2020,Madera,313850
Aug-2020,Madera,329000
Sep-2020,Madera,331120
Oct-2020,Madera,302750
Nov-2020,Madera,320000
Dec-2020,Madera,335000
Jan-2021,Madera,325000
Feb-2021,Madera,354500
Mar-2021,Madera,365000
Apr-2021,Madera,378000
May-2021,Madera,360000
Jun-2021,Madera,357500
Jul-2021,Madera,390000
Aug-2021,Madera,377500
Sep-2021,Madera,375000
Oct-2021,Madera,394880
Nov-2021,Madera,392500
Dec-2021,Madera,357000
Jan-2022,Madera,394000
Jan-1990,Marin,346153
Feb-1990,Marin,338333
Mar-1990,Marin,358571
Apr-1990,Marin,359574
May-1990,Marin,374999
Jun-1990,Marin,394185
Jul-1990,Marin,357291
Aug-1990,Marin,365217
Sep-1990,Marin,337500
Oct-1990,Marin,351851
Nov-1990,Marin,330000
Dec-1990,Marin,325000
Jan-1991,Marin,313461
Feb-1991,Marin,312500
Mar-1991,Marin,350000
Apr-1991,Marin,341666
May-1991,Marin,346938
Jun-1991,Marin,367021
Jul-1991,Marin,347272
Aug-1991,Marin,350000
Sep-1991,Marin,347368
Oct-1991,Marin,342307
Nov-1991,Marin,367856
Dec-1991,Marin,355882
Jan-1992,Marin,346428
Feb-1992,Marin,293478
Mar-1992,Marin,364062
Apr-1992,Marin,315454
May-1992,Marin,350000
Jun-1992,Marin,342045
Jul-1992,Marin,350925
Aug-1992,Marin,369736
Sep-1992,Marin,320238
Oct-1992,Marin,333333
Nov-1992,Marin,330909
Dec-1992,Marin,338000
Jan-1993,Marin,310294
Feb-1993,Marin,323333
Mar-1993,Marin,330263
Apr-1993,Marin,315625
May-1993,Marin,333750
Jun-1993,Marin,354081
Jul-1993,Marin,332291
Aug-1993,Marin,342727
Sep-1993,Marin,340196
Oct-1993,Marin,334782
Nov-1993,Marin,348000
Dec-1993,Marin,324166
Jan-1994,Marin,314815
Feb-1994,Marin,348333
Mar-1994,Marin,331147
Apr-1994,Marin,367241
May-1994,Marin,344029
Jun-1994,Marin,349074
Jul-1994,Marin,363114
Aug-1994,Marin,351492
Sep-1994,Marin,341509
Oct-1994,Marin,335294
Nov-1994,Marin,352777
Dec-1994,Marin,351041
Jan-1995,Marin,340384
Feb-1995,Marin,334091
Mar-1995,Marin,325641
Apr-1995,Marin,339473
May-1995,Marin,341176
Jun-1995,Marin,345967
Jul-1995,Marin,356122
Aug-1995,Marin,368548
Sep-1995,Marin,350000
Oct-1995,Marin,333673
Nov-1995,Marin,325000
Dec-1995,Marin,353658
Jan-1996,Marin,333333
Feb-1996,Marin,340322
Mar-1996,Marin,361538
Apr-1996,Marin,368749
May-1996,Marin,376414
Jun-1996,Marin,390322
Jul-1996,Marin,377026
Aug-1996,Marin,360605
Sep-1996,Marin,354651
Oct-1996,Marin,355172
Nov-1996,Marin,363953
Dec-1996,Marin,359183
Jan-1997,Marin,358163
Feb-1997,Marin,320000
Mar-1997,Marin,376470
Apr-1997,Marin,384425
May-1997,Marin,403509
Jun-1997,Marin,384166
Jul-1997,Marin,380898
Aug-1997,Marin,378915
Sep-1997,Marin,383087
Oct-1997,Marin,395521
Nov-1997,Marin,378905
Dec-1997,Marin,384677
Jan-1998,Marin,371621
Feb-1998,Marin,387777
Mar-1998,Marin,405769
Apr-1998,Marin,429166
May-1998,Marin,425000
Jun-1998,Marin,429411
Jul-1998,Marin,458181
Aug-1998,Marin,422093
Sep-1998,Marin,456818
Oct-1998,Marin,436904
Nov-1998,Marin,438571
Dec-1998,Marin,417442
Jan-1999,Marin,445000
Feb-1999,Marin,469999
Mar-1999,Marin,467441
Apr-1999,Marin,526562
May-1999,Marin,553571
Jun-1999,Marin,532738
Jul-1999,Marin,544753
Aug-1999,Marin,545454
Sep-1999,Marin,491509
Oct-1999,Marin,544520
Nov-1999,Marin,531780
Dec-1999,Marin,571428
Jan-2000,Marin,595588
Feb-2000,Marin,645220
Mar-2000,Marin,644480
Apr-2000,Marin,634656
May-2000,Marin,675403
Jun-2000,Marin,638297
Jul-2000,Marin,647727
Aug-2000,Marin,632978
Sep-2000,Marin,626811
Oct-2000,Marin,638157
Nov-2000,Marin,660156
Dec-2000,Marin,658653
Jan-2001,Marin,662878
Feb-2001,Marin,668749
Mar-2001,Marin,662499
Apr-2001,Marin,726851
May-2001,Marin,671874
Jun-2001,Marin,685810
Jul-2001,Marin,687499
Aug-2001,Marin,682064
Sep-2001,Marin,672101
Oct-2001,Marin,639344
Nov-2001,Marin,648333
Dec-2001,Marin,665254
Jan-2002,Marin,643616
Feb-2002,Marin,625000
Mar-2002,Marin,704545
Apr-2002,Marin,754167
May-2002,Marin,730931
Jun-2002,Marin,722876
Jul-2002,Marin,744844
Aug-2002,Marin,730669
Sep-2002,Marin,728895
Oct-2002,Marin,730654
Nov-2002,Marin,743242
Dec-2002,Marin,668631
Jan-2003,Marin,679824
Feb-2003,Marin,704860
Mar-2003,Marin,716953
Apr-2003,Marin,739077
May-2003,Marin,703512
Jun-2003,Marin,747158
Jul-2003,Marin,772059
Aug-2003,Marin,741141
Sep-2003,Marin,747663
Oct-2003,Marin,732797
Nov-2003,Marin,750000
Dec-2003,Marin,810484
Jan-2004,Marin,741802
Feb-2004,Marin,765625
Mar-2004,Marin,828629
Apr-2004,Marin,862500
May-2004,Marin,887867
Jun-2004,Marin,902912
Jul-2004,Marin,879120
Aug-2004,Marin,899350
Sep-2004,Marin,875000
Oct-2004,Marin,850329
Nov-2004,Marin,923386
Dec-2004,Marin,894927
Jan-2005,Marin,949073
Feb-2005,Marin,958333
Mar-2005,Marin,1002232
Apr-2005,Marin,972058
May-2005,Marin,970929
Jun-2005,Marin,1040816
Jul-2005,Marin,1006410
Aug-2005,Marin,994047
Sep-2005,Marin,943313
Oct-2005,Marin,958333
Nov-2005,Marin,941531
Dec-2005,Marin,978722
Jan-2006,Marin,932926
Feb-2006,Marin,945312
Mar-2006,Marin,1007576
Apr-2006,Marin,985074
May-2006,Marin,954999
Jun-2006,Marin,1052778
Jul-2006,Marin,950892
Aug-2006,Marin,967187
Sep-2006,Marin,926339
Oct-2006,Marin,958333
Nov-2006,Marin,941964
Dec-2006,Marin,934090
Jan-2007,Marin,987499
Feb-2007,Marin,963414
Mar-2007,Marin,1015625
Apr-2007,Marin,1115853
May-2007,Marin,1032895
Jun-2007,Marin,1149390
Jul-2007,Marin,984154
Aug-2007,Marin,1064285
Sep-2007,Marin,1019231
Oct-2007,Marin,1023809
Nov-2007,Marin,1039773
Dec-2007,Marin,951922
Jan-2008,Marin,1062500
Feb-2008,Marin,964285
Mar-2008,Marin,944444
Apr-2008,Marin,1029762
May-2008,Marin,1120370
Jun-2008,Marin,1060345
Jul-2008,Marin,1016304
Aug-2008,Marin,929999
Sep-2008,Marin,899390
Oct-2008,Marin,932291
Nov-2008,Marin,869318
Dec-2008,Marin,704545
Jan-2009,Marin,778409
Feb-2009,Marin,702380
Mar-2009,Marin,699999
Apr-2009,Marin,831730
May-2009,Marin,712499
Jun-2009,Marin,835937
Jul-2009,Marin,762500
Aug-2009,Marin,835000
Sep-2009,Marin,804166
Oct-2009,Marin,769737
Nov-2009,Marin,727272
Dec-2009,Marin,815341
Jan-2010,Marin,729166
Feb-2010,Marin,782609
Mar-2010,Marin,790625
Apr-2010,Marin,892360
May-2010,Marin,838940
Jun-2010,Marin,840686
Jul-2010,Marin,822674
Aug-2010,Marin,794120
Sep-2010,Marin,797790
Oct-2010,Marin,757810
Nov-2010,Marin,861610
Dec-2010,Marin,753680
Jan-2011,Marin,657890
Feb-2011,Marin,632580
Mar-2011,Marin,826700
Apr-2011,Marin,726060
May-2011,Marin,807140
Jun-2011,Marin,843080
Jul-2011,Marin,761030
Aug-2011,Marin,806550
Sep-2011,Marin,786580
Oct-2011,Marin,781250
Nov-2011,Marin,736410
Dec-2011,Marin,693880
Jan-2012,Marin,694440
Feb-2012,Marin,732140
Mar-2012,Marin,672620
Apr-2012,Marin,783850
May-2012,Marin,791670
Jun-2012,Marin,823980
Jul-2012,Marin,845980
Aug-2012,Marin,806450
Sep-2012,Marin,769230
Oct-2012,Marin,806370
Nov-2012,Marin,837840
Dec-2012,Marin,796880
Jan-2013,Marin,799110
Feb-2013,Marin,859380
Mar-2013,Marin,888890
Apr-2013,Marin,952870
May-2013,Marin,963110
Jun-2013,Marin,1000000
Jul-2013,Marin,1000000
Aug-2013,Marin,987740
Sep-2013,Marin,893140
Oct-2013,Marin,959740
Nov-2013,Marin,942070
Dec-2013,Marin,893750
Jan-2014,Marin,905000
Feb-2014,Marin,967500
Mar-2014,Marin,975000
Apr-2014,Marin,987000
May-2014,Marin,1047500
Jun-2014,Marin,1050000
Jul-2014,Marin,1058000
Aug-2014,Marin,952500
Sep-2014,Marin,1181500
Oct-2014,Marin,980000
Nov-2014,Marin,1075000
Dec-2014,Marin,980000
Jan-2015,Marin,957000
Feb-2015,Marin,1000000
Mar-2015,Marin,1142500
Apr-2015,Marin,1100000
May-2015,Marin,1150000
Jun-2015,Marin,1105000
Jul-2015,Marin,1049000
Aug-2015,Marin,1077500
Sep-2015,Marin,1050000
Oct-2015,Marin,1200000
Nov-2015,Marin,1200000
Dec-2015,Marin,1100000
Jan-2016,Marin,952500
Feb-2016,Marin,1141400
Mar-2016,Marin,1187500
Apr-2016,Marin,1200000
May-2016,Marin,1237500
Jun-2016,Marin,1218500
Jul-2016,Marin,1150000
Aug-2016,Marin,1200000
Sep-2016,Marin,1165000
Oct-2016,Marin,1225000
Nov-2016,Marin,1050000
Dec-2016,Marin,1118700
Jan-2017,Marin,1150000
Feb-2017,Marin,1174500
Mar-2017,Marin,1250000
Apr-2017,Marin,1325000
May-2017,Marin,1315000
Jun-2017,Marin,1272500
Jul-2017,Marin,1224000
Aug-2017,Marin,1207120
Sep-2017,Marin,1250000
Oct-2017,Marin,1252500
Nov-2017,Marin,1230000
Dec-2017,Marin,1268900
Jan-2018,Marin,1317500
Feb-2018,Marin,1371000
Mar-2018,Marin,1392500
Apr-2018,Marin,1385000
May-2018,Marin,1415000
Jun-2018,Marin,1415000
Jul-2018,Marin,1325000
Aug-2018,Marin,1222500
Sep-2018,Marin,1395000
Oct-2018,Marin,1450000
Nov-2018,Marin,1172940
Dec-2018,Marin,1270500
Jan-2019,Marin,1149500
Feb-2019,Marin,1290000
Mar-2019,Marin,1300000
Apr-2019,Marin,1350000
May-2019,Marin,1400000
Jun-2019,Marin,1370000
Jul-2019,Marin,1257000
Aug-2019,Marin,1230000
Sep-2019,Marin,1360000
Oct-2019,Marin,1397500
Nov-2019,Marin,1270000
Dec-2019,Marin,1300000
Jan-2020,Marin,1294000
Feb-2020,Marin,1347500
Mar-2020,Marin,1376000
Apr-2020,Marin,1365000
May-2020,Marin,1500000
Jun-2020,Marin,1490000
Jul-2020,Marin,1545500
Aug-2020,Marin,1512500
Sep-2020,Marin,1550000
Oct-2020,Marin,1468500
Nov-2020,Marin,1425000
Dec-2020,Marin,1459000
Jan-2021,Marin,1350000
Feb-2021,Marin,1540000
Mar-2021,Marin,1627500
Apr-2021,Marin,1610000
May-2021,Marin,1632500
Jun-2021,Marin,1712500
Jul-2021,Marin,1750000
Aug-2021,Marin,1560000
Sep-2021,Marin,1710000
Oct-2021,Marin,1685000
Nov-2021,Marin,1535000
Dec-2021,Marin,1510000
Jan-2022,Marin,1450000
Jan-2003,Mariposa,185000
Feb-2003,Mariposa,140000
Mar-2003,Mariposa,183333
Apr-2003,Mariposa,165000
May-2003,Mariposa,187500
Jun-2003,Mariposa,194999
Jul-2003,Mariposa,180000
Aug-2003,Mariposa,190000
Sep-2003,Mariposa,237499
Oct-2003,Mariposa,182500
Nov-2003,Mariposa,214285
Dec-2003,Mariposa,208333
Jan-2004,Mariposa,237499
Feb-2004,Mariposa,256250
Mar-2004,Mariposa,237499
Apr-2004,Mariposa,262500
May-2004,Mariposa,275000
Jun-2004,Mariposa,243749
Jul-2004,Mariposa,300000
Aug-2004,Mariposa,234999
Sep-2004,Mariposa,300000
Oct-2004,Mariposa,268750
Nov-2004,Mariposa,287499
Dec-2004,Mariposa,325000
Jan-2005,Mariposa,279999
Feb-2005,Mariposa,316667
Mar-2005,Mariposa,337500
Apr-2005,Mariposa,300000
May-2005,Mariposa,340000
Jun-2005,Mariposa,320000
Jul-2005,Mariposa,364285
Aug-2005,Mariposa,312500
Sep-2005,Mariposa,340000
Oct-2005,Mariposa,350000
Nov-2005,Mariposa,281249
Dec-2005,Mariposa,275000
Jan-2006,Mariposa,325000
Feb-2006,Mariposa,316667
Mar-2006,Mariposa,410000
Apr-2006,Mariposa,350000
May-2006,Mariposa,400000
Jun-2006,Mariposa,300000
Jul-2006,Mariposa,400000
Aug-2006,Mariposa,412500
Sep-2006,Mariposa,366666
Oct-2006,Mariposa,350000
Nov-2006,Mariposa,350000
Dec-2006,Mariposa,450000
Jan-2007,Mariposa,300000
Feb-2007,Mariposa,425000
Mar-2007,Mariposa,325000
Apr-2007,Mariposa,330000
May-2007,Mariposa,362499
Jun-2007,Mariposa,350000
Jul-2007,Mariposa,350000
Aug-2007,Mariposa,474999
Sep-2007,Mariposa,350000
Oct-2007,Mariposa,383333
Nov-2007,Mariposa,350000
Dec-2007,Mariposa,300000
Jan-2008,Mariposa,300000
Feb-2008,Mariposa,562500
Mar-2008,Mariposa,400000
Apr-2008,Mariposa,350000
May-2008,Mariposa,275000
Jun-2008,Mariposa,333333
Jul-2008,Mariposa,350000
Aug-2008,Mariposa,250000
Sep-2008,Mariposa,325000
Oct-2008,Mariposa,316667
Nov-2008,Mariposa,262500
Dec-2008,Mariposa,325000
Jan-2009,Mariposa,350000
Feb-2009,Mariposa,233333
Mar-2009,Mariposa,218750
Apr-2009,Mariposa,225000
May-2009,Mariposa,180000
Jun-2009,Mariposa,241666
Jul-2009,Mariposa,180000
Aug-2009,Mariposa,187500
Sep-2009,Mariposa,256250
Oct-2009,Mariposa,225000
Nov-2009,Mariposa,212500
Dec-2009,Mariposa,215000
Jan-2010,Mariposa,215000
Feb-2010,Mariposa,250000
Mar-2010,Mariposa,210000
Apr-2010,Mariposa,275000
May-2010,Mariposa,225000
Jun-2010,Mariposa,225000
Jul-2010,Mariposa,450000
Aug-2010,Mariposa,225000
Sep-2010,Mariposa,250000
Oct-2010,Mariposa,220000
Nov-2010,Mariposa,134999
Dec-2010,Mariposa,206250
Jan-2011,Mariposa,193333
Feb-2011,Mariposa,174999
Mar-2011,Mariposa,216666
Apr-2011,Mariposa,225000
May-2011,Mariposa,180000
Jun-2011,Mariposa,208333
Jul-2011,Mariposa,180000
Aug-2011,Mariposa,196666
Sep-2011,Mariposa,170000
Oct-2011,Mariposa,220000
Nov-2011,Mariposa,150000
Dec-2011,Mariposa,200000
Jan-2012,Mariposa,160000
Feb-2012,Mariposa,206250
Mar-2012,Mariposa,136666
Apr-2012,Mariposa,173333
May-2012,Mariposa,150000
Jun-2012,Mariposa,208333
Jul-2012,Mariposa,154999
Aug-2012,Mariposa,225000
Sep-2012,Mariposa,266666
Oct-2012,Mariposa,216666
Nov-2012,Mariposa,145000
Dec-2012,Mariposa,160000
Jan-2013,Mariposa,160000
Feb-2013,Mariposa,190000
Mar-2013,Mariposa,180000
Apr-2013,Mariposa,225000
May-2013,Mariposa,212500
Jun-2013,Mariposa,190000
Jul-2013,Mariposa,300000
Aug-2013,Mariposa,200000
Sep-2013,Mariposa,243749
Oct-2013,Mariposa,300000
Nov-2013,Mariposa,212500
Dec-2013,Mariposa,229999
Jan-2014,Mariposa,225000
Feb-2014,Mariposa,225000
Mar-2014,Mariposa,245830
Apr-2014,Mariposa,237500
May-2014,Mariposa,241670
Jun-2014,Mariposa,237500
Jul-2014,Mariposa,300000
Aug-2014,Mariposa,216670
Sep-2014,Mariposa,250000
Oct-2014,Mariposa,225000
Nov-2014,Mariposa,250000
Dec-2014,Mariposa,245000
Jan-2015,Mariposa,268750
Feb-2015,Mariposa,250000
Mar-2015,Mariposa,275000
Apr-2015,Mariposa,245830
May-2015,Mariposa,250000
Jun-2015,Mariposa,281250
Jul-2015,Mariposa,277000
Aug-2015,Mariposa,277500
Sep-2015,Mariposa,236150
Oct-2015,Mariposa,248750
Nov-2015,Mariposa,276000
Dec-2015,Mariposa,224900
Jan-2016,Mariposa,279000
Feb-2016,Mariposa,264250
Mar-2016,Mariposa,227500
Apr-2016,Mariposa,235000
May-2016,Mariposa,299000
Jun-2016,Mariposa,264000
Jul-2016,Mariposa,270000
Aug-2016,Mariposa,311500
Sep-2016,Mariposa,332500
Oct-2016,Mariposa,267250
Nov-2016,Mariposa,258250
Dec-2016,Mariposa,227000
Jan-2017,Mariposa,272450
Feb-2017,Mariposa,335000
Mar-2017,Mariposa,285000
Apr-2017,Mariposa,273000
May-2017,Mariposa,271000
Jun-2017,Mariposa,300000
Jul-2017,Mariposa,262500
Aug-2017,Mariposa,280000
Sep-2017,Mariposa,299000
Oct-2017,Mariposa,275000
Nov-2017,Mariposa,250000
Dec-2017,Mariposa,310000
Jan-2018,Mariposa,276500
Feb-2018,Mariposa,357000
Mar-2018,Mariposa,290000
Apr-2018,Mariposa,344850
May-2018,Mariposa,320000
Jun-2018,Mariposa,307000
Jul-2018,Mariposa,327750
Aug-2018,Mariposa,325000
Sep-2018,Mariposa,315000
Oct-2018,Mariposa,305500
Nov-2018,Mariposa,355000
Dec-2018,Mariposa,320000
Jan-2019,Mariposa,316120
Feb-2019,Mariposa,369000
Mar-2019,Mariposa,277500
Apr-2019,Mariposa,286500
May-2019,Mariposa,295000
Jun-2019,Mariposa,354500
Jul-2019,Mariposa,281400
Aug-2019,Mariposa,330000
Sep-2019,Mariposa,318000
Oct-2019,Mariposa,295000
Nov-2019,Mariposa,410000
Dec-2019,Mariposa,299900
Jan-2020,Mariposa,266000
Feb-2020,Mariposa,327500
Mar-2020,Mariposa,335000
Apr-2020,Mariposa,330000
May-2020,Mariposa,280000
Jun-2020,Mariposa,370400
Jul-2020,Mariposa,425000
Aug-2020,Mariposa,380750
Sep-2020,Mariposa,457500
Oct-2020,Mariposa,375000
Nov-2020,Mariposa,374000
Dec-2020,Mariposa,380000
Jan-2021,Mariposa,400000
Feb-2021,Mariposa,397500
Mar-2021,Mariposa,421360
Apr-2021,Mariposa,343200
May-2021,Mariposa,415000
Jun-2021,Mariposa,409700
Jul-2021,Mariposa,382000
Aug-2021,Mariposa,475000
Sep-2021,Mariposa,459000
Oct-2021,Mariposa,455000
Nov-2021,Mariposa,499500
Dec-2021,Mariposa,390000
Jan-2022,Mariposa,350000
Jan-1990,Mendocino,140000
Feb-1990,Mendocino,116666
Mar-1990,Mendocino,111428
Apr-1990,Mendocino,133333
May-1990,Mendocino,138749
Jun-1990,Mendocino,146000
Jul-1990,Mendocino,164000
Aug-1990,Mendocino,143333
Sep-1990,Mendocino,147500
Oct-1990,Mendocino,126000
Nov-1990,Mendocino,148333
Dec-1990,Mendocino,131999
Jan-1991,Mendocino,130000
Feb-1991,Mendocino,133333
Mar-1991,Mendocino,146666
May-1991,Mendocino,136666
Jun-1991,Mendocino,134999
Jul-1991,Mendocino,142000
Aug-1991,Mendocino,144286
Sep-1991,Mendocino,140000
Oct-1991,Mendocino,113749
Nov-1991,Mendocino,180000
Dec-1991,Mendocino,141667
Jan-1992,Mendocino,131249
Feb-1992,Mendocino,137999
Mar-1992,Mendocino,143333
Apr-1992,Mendocino,145000
May-1992,Mendocino,138999
Jun-1992,Mendocino,120000
Jul-1992,Mendocino,126666
Aug-1992,Mendocino,135999
Sep-1992,Mendocino,111111
Oct-1992,Mendocino,116666
Nov-1992,Mendocino,140000
Dec-1992,Mendocino,137999
Jan-1993,Mendocino,120000
Feb-1993,Mendocino,120000
Mar-1993,Mendocino,123333
Apr-1993,Mendocino,114545
May-1993,Mendocino,134999
Jun-1993,Mendocino,143333
Jul-1993,Mendocino,130000
Aug-1993,Mendocino,154999
